"gender","year","region","name","count"
"male",2007,"Brussels","Yusuf",5
"male",2007,"Brussels","Zaïd",5
"male",2008,"Brussels","Mohamed",227
"male",2008,"Brussels","Adam",205
"male",2008,"Brussels","Rayan",100
"male",2008,"Brussels","Ayoub",85
"male",2008,"Brussels","Gabriel",81
"male",2008,"Brussels","Alexandre",64
"male",2008,"Brussels","Hamza",64
"male",2008,"Brussels","Anas",63
"male",2008,"Brussels","Amine",61
"male",2008,"Brussels","Lucas",60
"male",2008,"Brussels","Nathan",58
"male",2008,"Brussels","Yanis",56
"male",2008,"Brussels","Bilal",54
"male",2008,"Brussels","David",54
"male",2008,"Brussels","Mehdi",54
"male",2008,"Brussels","Noah",53
"male",2008,"Brussels","Thomas",52
"male",2008,"Brussels","Zakaria",52
"male",2008,"Brussels","Arthur",51
"male",2008,"Brussels","Yassine",51
"male",2008,"Brussels","Matteo",48
"male",2008,"Brussels","Raphaël",48
"male",2008,"Brussels","Ibrahim",47
"male",2008,"Brussels","Victor",47
"male",2008,"Brussels","Mohammed",45
"male",2008,"Brussels","Oscar",44
"male",2008,"Brussels","Nicolas",43
"male",2008,"Brussels","Maxime",42
"male",2008,"Brussels","Imrane",39
"male",2008,"Brussels","Luca",39
"male",2008,"Brussels","Rayane",39
"male",2008,"Brussels","Ilias",38
"male",2008,"Brussels","Wassim",38
"male",2008,"Brussels","Louis",36
"male",2008,"Brussels","Walid",36
"male",2008,"Brussels","Youssef",36
"male",2008,"Brussels","Ali",35
"male",2008,"Brussels","Ahmed",34
"male",2008,"Brussels","Diego",34
"male",2008,"Brussels","Ayman",33
"male",2008,"Brussels","Hugo",33
"male",2008,"Brussels","Samuel",33
"male",2008,"Brussels","Simon",32
"male",2008,"Brussels","Ethan",31
"male",2008,"Brussels","Romain",31
"male",2008,"Brussels","Aymane",30
"male",2008,"Brussels","Théo",30
"male",2008,"Brussels","Antoine",29
"male",2008,"Brussels","Ilyas",29
"male",2008,"Brussels","Jules",28
"male",2008,"Brussels","Nassim",28
"male",2008,"Brussels","Samy",28
"male",2008,"Brussels","Arda",25
"male",2008,"Brussels","Daniel",25
"male",2008,"Brussels","Elias",25
"male",2008,"Brussels","Imran",25
"male",2008,"Brussels","Younes",25
"male",2008,"Brussels","Loïc",24
"male",2008,"Brussels","Benjamin",22
"male",2008,"Brussels","Imad",22
"male",2008,"Brussels","Sami",22
"male",2008,"Brussels","Yassin",22
"male",2008,"Brussels","Aaron",21
"male",2008,"Brussels","Alexander",21
"male",2008,"Brussels","Guillaume",21
"male",2008,"Brussels","Sacha",21
"male",2008,"Brussels","Adrien",20
"male",2008,"Brussels","Martin",20
"male",2008,"Brussels","Marwan",20
"male",2008,"Brussels","Mathis",20
"male",2008,"Brussels","Naïm",20
"male",2008,"Brussels","Noé",20
"male",2008,"Brussels","Olivier",20
"male",2008,"Brussels","Ryan",20
"male",2008,"Brussels","Amin",19
"male",2008,"Brussels","Omar",19
"male",2008,"Brussels","William",19
"male",2008,"Brussels","Emmanuel",18
"male",2008,"Brussels","Enzo",18
"male",2008,"Brussels","Reda",18
"male",2008,"Brussels","Marwane",17
"male",2008,"Brussels","Quentin",17
"male",2008,"Brussels","Yassir",17
"male",2008,"Brussels","Alessandro",16
"male",2008,"Brussels","Amir",16
"male",2008,"Brussels","Ismaël",16
"male",2008,"Brussels","Liam",16
"male",2008,"Brussels","Mathéo",16
"male",2008,"Brussels","Mathieu",16
"male",2008,"Brussels","Soulayman",16
"male",2008,"Brussels","Tom",16
"male",2008,"Brussels","Yasser",16
"male",2008,"Brussels","Anthony",15
"male",2008,"Brussels","Aurélien",15
"male",2008,"Brussels","Charles",15
"male",2008,"Brussels","Igor",15
"male",2008,"Brussels","Ismaïl",15
"male",2008,"Brussels","Lorenzo",15
"male",2008,"Brussels","Rafael",15
"male",2008,"Brussels","Sofiane",15
"male",2008,"Brussels","Soufiane",15
"male",2008,"Brussels","Charlie",14
"male",2008,"Brussels","Dorian",14
"male",2008,"Brussels","Elliot",14
"male",2008,"Brussels","Julien",14
"male",2008,"Brussels","Marouane",14
"male",2008,"Brussels","Mathias",14
"male",2008,"Brussels","Maxim",14
"male",2008,"Brussels","Sam",14
"male",2008,"Brussels","Abdellah",13
"male",2008,"Brussels","Adil",13
"male",2008,"Brussels","Adrian",13
"male",2008,"Brussels","Arnaud",13
"male",2008,"Brussels","Axel",13
"male",2008,"Brussels","Bryan",13
"male",2008,"Brussels","Daoud",13
"male",2008,"Brussels","Dylan",13
"male",2008,"Brussels","Félix",13
"male",2008,"Brussels","Filip",13
"male",2008,"Brussels","Gilles",13
"male",2008,"Brussels","Jonathan",13
"male",2008,"Brussels","Luka",13
"male",2008,"Brussels","Pierre",13
"male",2008,"Brussels","Yusuf",13
"male",2008,"Brussels","Alexis",12
"male",2008,"Brussels","Florian",12
"male",2008,"Brussels","Jean",12
"male",2008,"Brussels","Joshua",12
"male",2008,"Brussels","Karim",12
"male",2008,"Brussels","Léon",12
"male",2008,"Brussels","Lukas",12
"male",2008,"Brussels","Nadir",12
"male",2008,"Brussels","Noa",12
"male",2008,"Brussels","Valentin",12
"male",2008,"Brussels","Yannis",12
"male",2008,"Brussels","Zakariya",12
"male",2008,"Brussels","Basile",11
"male",2008,"Brussels","Eliott",11
"male",2008,"Brussels","Gaspard",11
"male",2008,"Brussels","Jawad",11
"male",2008,"Brussels","Max",11
"male",2008,"Brussels","Mohamed-Amine",11
"male",2008,"Brussels","Nolan",11
"male",2008,"Brussels","Salim",11
"male",2008,"Brussels","Timéo",11
"male",2008,"Brussels","Yasin",11
"male",2008,"Brussels","Alessio",10
"male",2008,"Brussels","Alex",10
"male",2008,"Brussels","Cyril",10
"male",2008,"Brussels","Emre",10
"male",2008,"Brussels","Esteban",10
"male",2008,"Brussels","Jack",10
"male",2008,"Brussels","Joachim",10
"male",2008,"Brussels","Mattéo",10
"male",2008,"Brussels","Milan",10
"male",2008,"Brussels","Moussa",10
"male",2008,"Brussels","Muhammed",10
"male",2008,"Brussels","Mustafa",10
"male",2008,"Brussels","Nathanaël",10
"male",2008,"Brussels","Othmane",10
"male",2008,"Brussels","Paul",10
"male",2008,"Brussels","Robert",10
"male",2008,"Brussels","Ruben",10
"male",2008,"Brussels","Sabri",10
"male",2008,"Brussels","Taha",10
"male",2008,"Brussels","Achille",9
"male",2008,"Brussels","Achraf",9
"male",2008,"Brussels","Akram",9
"male",2008,"Brussels","Efe",9
"male",2008,"Brussels","Enes",9
"male",2008,"Brussels","Grégoire",9
"male",2008,"Brussels","Hatim",9
"male",2008,"Brussels","Issam",9
"male",2008,"Brussels","Jérémy",9
"male",2008,"Brussels","Julian",9
"male",2008,"Brussels","Kamil",9
"male",2008,"Brussels","Kevin",9
"male",2008,"Brussels","Logan",9
"male",2008,"Brussels","Maël",9
"male",2008,"Brussels","Marius",9
"male",2008,"Brussels","Melih",9
"male",2008,"Brussels","Michael",9
"male",2008,"Brussels","Miguel",9
"male",2008,"Brussels","Milo",9
"male",2008,"Brussels","Nawfel",9
"male",2008,"Brussels","Oskar",9
"male",2008,"Brussels","Robin",9
"male",2008,"Brussels","Sebastian",9
"male",2008,"Brussels","Semih",9
"male",2008,"Brussels","Abdel",8
"male",2008,"Brussels","Ahmet",8
"male",2008,"Brussels","Andy",8
"male",2008,"Brussels","Angelo",8
"male",2008,"Brussels","Augustin",8
"male",2008,"Brussels","Baptiste",8
"male",2008,"Brussels","Bruno",8
"male",2008,"Brussels","Clément",8
"male",2008,"Brussels","Edouard",8
"male",2008,"Brussels","Eliot",8
"male",2008,"Brussels","Emanuel",8
"male",2008,"Brussels","Ernest",8
"male",2008,"Brussels","Felix",8
"male",2008,"Brussels","Haron",8
"male",2008,"Brussels","Henri",8
"male",2008,"Brussels","Kenan",8
"male",2008,"Brussels","Kylian",8
"male",2008,"Brussels","Leo",8
"male",2008,"Brussels","Marc",8
"male",2008,"Brussels","Marco",8
"male",2008,"Brussels","Mateo",8
"male",2008,"Brussels","Mateusz",8
"male",2008,"Brussels","Mathys",8
"male",2008,"Brussels","Patryk",8
"male",2008,"Brussels","Tiago",8
"male",2008,"Brussels","Ulysse",8
"male",2008,"Brussels","Youri",8
"male",2008,"Brussels","Abdullah",7
"male",2008,"Brussels","Alexandru",7
"male",2008,"Brussels","Amaury",7
"male",2008,"Brussels","Anis",7
"male",2008,"Brussels","Antonio",7
"male",2008,"Brussels","Carlos",7
"male",2008,"Brussels","Denis",7
"male",2008,"Brussels","Emilio",7
"male",2008,"Brussels","Fabio",7
"male",2008,"Brussels","Hadrien",7
"male",2008,"Brussels","Harold",7
"male",2008,"Brussels","Haroun",7
"male",2008,"Brussels","Hassan",7
"male",2008,"Brussels","Hicham",7
"male",2008,"Brussels","Isaac",7
"male",2008,"Brussels","Ismael",7
"male",2008,"Brussels","James",7
"male",2008,"Brussels","Jan",7
"male",2008,"Brussels","Johan",7
"male",2008,"Brussels","Kaan",7
"male",2008,"Brussels","Kacper",7
"male",2008,"Brussels","Kerim",7
"male",2008,"Brussels","Leonardo",7
"male",2008,"Brussels","Luis",7
"male",2008,"Brussels","Mamadou",7
"male",2008,"Brussels","Mohammad",7
"male",2008,"Brussels","Mouad",7
"male",2008,"Brussels","Nabil",7
"male",2008,"Brussels","Noam",7
"male",2008,"Brussels","Oussama",7
"male",2008,"Brussels","Rami",7
"male",2008,"Brussels","Riyad",7
"male",2008,"Brussels","Sean",7
"male",2008,"Brussels","Théodore",7
"male",2008,"Brussels","Thibault",7
"male",2008,"Brussels","Tristan",7
"male",2008,"Brussels","Vadim",7
"male",2008,"Brussels","Vincent",7
"male",2008,"Brussels","Zayd",7
"male",2008,"Brussels","Abderrahman",6
"male",2008,"Brussels","Arsène",6
"male",2008,"Brussels","Christopher",6
"male",2008,"Brussels","Darius",6
"male",2008,"Brussels","Diogo",6
"male",2008,"Brussels","Elie",6
"male",2008,"Brussels","Fatih",6
"male",2008,"Brussels","Francesco",6
"male",2008,"Brussels","Gauthier",6
"male",2008,"Brussels","Georges",6
"male",2008,"Brussels","Ilhan",6
"male",2008,"Brussels","Ilyass",6
"male",2008,"Brussels","Ilyes",6
"male",2008,"Brussels","Issa",6
"male",2008,"Brussels","John",6
"male",2008,"Brussels","Jonas",6
"male",2008,"Brussels","Joseph",6
"male",2008,"Brussels","Juan",6
"male",2008,"Brussels","Kadir",6
"male",2008,"Brussels","Kenny",6
"male",2008,"Brussels","Kerem",6
"male",2008,"Brussels","Krystian",6
"male",2008,"Brussels","Léopold",6
"male",2008,"Brussels","Lucien",6
"male",2008,"Brussels","Malo",6
"male",2008,"Brussels","Mehmet",6
"male",2008,"Brussels","Naël",6
"male",2008,"Brussels","Nil",6
"male",2008,"Brussels","Nino",6
"male",2008,"Brussels","Saad",6
"male",2008,"Brussels","Saber",6
"male",2008,"Brussels","Samir",6
"male",2008,"Brussels","Sébastien",6
"male",2008,"Brussels","Sofian",6
"male",2008,"Brussels","Tobias",6
"male",2008,"Brussels","Wael",6
"male",2008,"Brussels","Waïl",6
"male",2008,"Brussels","Xavier",6
"male",2008,"Brussels","Yannick",6
"male",2008,"Brussels","Yoann",6
"male",2008,"Brussels","Yohan",6
"male",2008,"Brussels","Ziad",6
"male",2008,"Brussels","Abdallah",5
"male",2008,"Brussels","Abdessamad",5
"male",2008,"Brussels","Adem",5
"male",2008,"Brussels","Adnan",5
"male",2008,"Brussels","Alan",5
"male",2008,"Brussels","Amadou",5
"male",2008,"Brussels","Andreas",5
"male",2008,"Brussels","Antoni",5
"male",2008,"Brussels","Arno",5
"male",2008,"Brussels","Aymen",5
"male",2008,"Brussels","Boris",5
"male",2008,"Brussels","Burak",5
"male",2008,"Brussels","Chahid",5
"male",2008,"Brussels","Corentin",5
"male",2008,"Brussels","Damian",5
"male",2008,"Brussels","Danny",5
"male",2008,"Brussels","Dominik",5
"male",2008,"Brussels","Edward",5
"male",2008,"Brussels","Emile",5
"male",2008,"Brussels","Emirhan",5
"male",2008,"Brussels","Fabian",5
"male",2008,"Brussels","Francisco",5
"male",2008,"Brussels","Hasan",5
"male",2008,"Brussels","Hubert",5
"male",2008,"Brussels","Ilian",5
"male",2008,"Brussels","Ishaq",5
"male",2008,"Brussels","Ismail",5
"male",2008,"Brussels","Iyad",5
"male",2008,"Brussels","Jabir",5
"male",2008,"Brussels","Jibril",5
"male",2008,"Brussels","Jordan",5
"male",2008,"Brussels","José",5
"male",2008,"Brussels","Karol",5
"male",2008,"Brussels","Khalid",5
"male",2008,"Brussels","Laurent",5
"male",2008,"Brussels","Leandro",5
"male",2008,"Brussels","Lionel",5
"male",2008,"Brussels","Mahdi",5
"male",2008,"Brussels","Manuel",5
"male",2008,"Brussels","Marcel",5
"male",2008,"Brussels","Matthew",5
"male",2008,"Brussels","Maxence",5
"male",2008,"Brussels","Maximilian",5
"male",2008,"Brussels","Maximilien",5
"male",2008,"Brussels","Nahel",5
"male",2008,"Brussels","Nils",5
"male",2008,"Brussels","Nizar",5
"male",2008,"Brussels","Oliver",5
"male",2008,"Brussels","Othman",5
"male",2008,"Brussels","Paolo",5
"male",2008,"Brussels","Philippe",5
"male",2008,"Brussels","Ricardo",5
"male",2008,"Brussels","Rodrigo",5
"male",2008,"Brussels","Safwane",5
"male",2008,"Brussels","Saïd",5
"male",2008,"Brussels","Salah",5
"male",2008,"Brussels","Santiago",5
"male",2008,"Brussels","Sevan",5
"male",2008,"Brussels","Sohaib",5
"male",2008,"Brussels","Sohayb",5
"male",2008,"Brussels","Solal",5
"male",2008,"Brussels","Souleyman",5
"male",2008,"Brussels","Souleymane",5
"male",2008,"Brussels","Tao",5
"male",2008,"Brussels","Theo",5
"male",2008,"Brussels","Thibaut",5
"male",2008,"Brussels","Thierno",5
"male",2008,"Brussels","Tim",5
"male",2008,"Brussels","Yahya",5
"male",2009,"Brussels","Mohamed",235
"male",2009,"Brussels","Adam",194
"male",2009,"Brussels","Rayan",120
"male",2009,"Brussels","Gabriel",97
"male",2009,"Brussels","Ayoub",72
"male",2009,"Brussels","Mehdi",65
"male",2009,"Brussels","Nathan",64
"male",2009,"Brussels","Noah",63
"male",2009,"Brussels","Lucas",62
"male",2009,"Brussels","Yanis",61
"male",2009,"Brussels","Maxime",60
"male",2009,"Brussels","Alexandre",59
"male",2009,"Brussels","Amine",57
"male",2009,"Brussels","David",57
"male",2009,"Brussels","Yassine",53
"male",2009,"Brussels","Bilal",52
"male",2009,"Brussels","Mohammed",51
"male",2009,"Brussels","Arthur",49
"male",2009,"Brussels","Hamza",47
"male",2009,"Brussels","Hugo",47
"male",2009,"Brussels","Zakaria",47
"male",2009,"Brussels","Luca",45
"male",2009,"Brussels","Youssef",45
"male",2009,"Brussels","Anas",44
"male",2009,"Brussels","Imran",44
"male",2009,"Brussels","Ilias",43
"male",2009,"Brussels","Louis",43
"male",2009,"Brussels","Nassim",43
"male",2009,"Brussels","Raphaël",43
"male",2009,"Brussels","Aaron",41
"male",2009,"Brussels","Samuel",41
"male",2009,"Brussels","Wassim",41
"male",2009,"Brussels","Ali",40
"male",2009,"Brussels","Nicolas",40
"male",2009,"Brussels","Ayman",39
"male",2009,"Brussels","Thomas",38
"male",2009,"Brussels","Ibrahim",37
"male",2009,"Brussels","Ahmed",36
"male",2009,"Brussels","Diego",36
"male",2009,"Brussels","Victor",36
"male",2009,"Brussels","Ilyas",35
"male",2009,"Brussels","Imrane",34
"male",2009,"Brussels","Oscar",34
"male",2009,"Brussels","Antoine",33
"male",2009,"Brussels","Jules",33
"male",2009,"Brussels","Rayane",33
"male",2009,"Brussels","Walid",33
"male",2009,"Brussels","Matteo",32
"male",2009,"Brussels","Sacha",32
"male",2009,"Brussels","Ethan",30
"male",2009,"Brussels","Ismaël",30
"male",2009,"Brussels","Théo",29
"male",2009,"Brussels","Aymane",28
"male",2009,"Brussels","Martin",28
"male",2009,"Brussels","Sami",27
"male",2009,"Brussels","Yassin",27
"male",2009,"Brussels","Simon",26
"male",2009,"Brussels","William",26
"male",2009,"Brussels","Younes",26
"male",2009,"Brussels","Reda",24
"male",2009,"Brussels","Benjamin",23
"male",2009,"Brussels","Jonathan",23
"male",2009,"Brussels","Romain",23
"male",2009,"Brussels","Salim",23
"male",2009,"Brussels","Alexis",22
"male",2009,"Brussels","Daniel",22
"male",2009,"Brussels","Omar",22
"male",2009,"Brussels","Adrien",20
"male",2009,"Brussels","Marwan",20
"male",2009,"Brussels","Mathéo",20
"male",2009,"Brussels","Valentin",20
"male",2009,"Brussels","Alexander",19
"male",2009,"Brussels","Esteban",19
"male",2009,"Brussels","Félix",19
"male",2009,"Brussels","Tom",19
"male",2009,"Brussels","Amir",18
"male",2009,"Brussels","Arda",18
"male",2009,"Brussels","Julien",18
"male",2009,"Brussels","Lorenzo",17
"male",2009,"Brussels","Mathias",17
"male",2009,"Brussels","Mathieu",17
"male",2009,"Brussels","Mathis",17
"male",2009,"Brussels","Noé",17
"male",2009,"Brussels","Soufiane",17
"male",2009,"Brussels","Dylan",16
"male",2009,"Brussels","Elias",16
"male",2009,"Brussels","Filip",16
"male",2009,"Brussels","Jonas",16
"male",2009,"Brussels","Lukas",16
"male",2009,"Brussels","Mohamed-Amine",16
"male",2009,"Brussels","Noam",16
"male",2009,"Brussels","Charles",15
"male",2009,"Brussels","Eliott",15
"male",2009,"Brussels","Emile",15
"male",2009,"Brussels","Enzo",15
"male",2009,"Brussels","Issam",15
"male",2009,"Brussels","Loïc",15
"male",2009,"Brussels","Luka",15
"male",2009,"Brussels","Ryan",15
"male",2009,"Brussels","Sebastian",15
"male",2009,"Brussels","Abdellah",14
"male",2009,"Brussels","Basile",14
"male",2009,"Brussels","Felix",14
"male",2009,"Brussels","Isaac",14
"male",2009,"Brussels","Joshua",14
"male",2009,"Brussels","Kevin",14
"male",2009,"Brussels","Naël",14
"male",2009,"Brussels","Nawfel",14
"male",2009,"Brussels","Noa",14
"male",2009,"Brussels","Souleyman",14
"male",2009,"Brussels","Taha",14
"male",2009,"Brussels","Alex",13
"male",2009,"Brussels","Clément",13
"male",2009,"Brussels","Edouard",13
"male",2009,"Brussels","Florian",13
"male",2009,"Brussels","Guillaume",13
"male",2009,"Brussels","Léon",13
"male",2009,"Brussels","Liam",13
"male",2009,"Brussels","Mamadou",13
"male",2009,"Brussels","Marwane",13
"male",2009,"Brussels","Paul",13
"male",2009,"Brussels","Robin",13
"male",2009,"Brussels","Thibault",13
"male",2009,"Brussels","Tristan",13
"male",2009,"Brussels","Abdallah",12
"male",2009,"Brussels","Achraf",12
"male",2009,"Brussels","Adil",12
"male",2009,"Brussels","Alessandro",12
"male",2009,"Brussels","Anis",12
"male",2009,"Brussels","Christian",12
"male",2009,"Brussels","Dorian",12
"male",2009,"Brussels","Gaspard",12
"male",2009,"Brussels","Jakub",12
"male",2009,"Brussels","Jason",12
"male",2009,"Brussels","Léo",12
"male",2009,"Brussels","Mattéo",12
"male",2009,"Brussels","Max",12
"male",2009,"Brussels","Mehmet",12
"male",2009,"Brussels","Nizar",12
"male",2009,"Brussels","Olivier",12
"male",2009,"Brussels","Quentin",12
"male",2009,"Brussels","Yassir",12
"male",2009,"Brussels","Anthony",11
"male",2009,"Brussels","Axel",11
"male",2009,"Brussels","Aymen",11
"male",2009,"Brussels","Elliot",11
"male",2009,"Brussels","Emmanuel",11
"male",2009,"Brussels","Haroun",11
"male",2009,"Brussels","Henri",11
"male",2009,"Brussels","Ilyes",11
"male",2009,"Brussels","Imad",11
"male",2009,"Brussels","Marcel",11
"male",2009,"Brussels","Marouane",11
"male",2009,"Brussels","Muhammed",11
"male",2009,"Brussels","Nadir",11
"male",2009,"Brussels","Nolan",11
"male",2009,"Brussels","Pablo",11
"male",2009,"Brussels","Sam",11
"male",2009,"Brussels","Samy",11
"male",2009,"Brussels","Semih",11
"male",2009,"Brussels","Soulayman",11
"male",2009,"Brussels","Tiago",11
"male",2009,"Brussels","Yasser",11
"male",2009,"Brussels","Adem",10
"male",2009,"Brussels","Akram",10
"male",2009,"Brussels","Alessio",10
"male",2009,"Brussels","Antonio",10
"male",2009,"Brussels","Charlie",10
"male",2009,"Brussels","Hassan",10
"male",2009,"Brussels","Hatim",10
"male",2009,"Brussels","Ilian",10
"male",2009,"Brussels","Iyad",10
"male",2009,"Brussels","Jean",10
"male",2009,"Brussels","John",10
"male",2009,"Brussels","Logan",10
"male",2009,"Brussels","Lucien",10
"male",2009,"Brussels","Maël",10
"male",2009,"Brussels","Miguel",10
"male",2009,"Brussels","Mohammad",10
"male",2009,"Brussels","Naïm",10
"male",2009,"Brussels","Pierre",10
"male",2009,"Brussels","Robert",10
"male",2009,"Brussels","Sabri",10
"male",2009,"Brussels","Amin",9
"male",2009,"Brussels","Badr",9
"male",2009,"Brussels","Corentin",9
"male",2009,"Brussels","Cyril",9
"male",2009,"Brussels","Daoud",9
"male",2009,"Brussels","Denis",9
"male",2009,"Brussels","Enes",9
"male",2009,"Brussels","James",9
"male",2009,"Brussels","Jawad",9
"male",2009,"Brussels","Joachim",9
"male",2009,"Brussels","Kaan",9
"male",2009,"Brussels","Leo",9
"male",2009,"Brussels","Mateo",9
"male",2009,"Brussels","Matthias",9
"male",2009,"Brussels","Maximilien",9
"male",2009,"Brussels","Théodore",9
"male",2009,"Brussels","Alejandro",8
"male",2009,"Brussels","Anton",8
"male",2009,"Brussels","Berat",8
"male",2009,"Brussels","Bruno",8
"male",2009,"Brussels","Bryan",8
"male",2009,"Brussels","Charly",8
"male",2009,"Brussels","Elie",8
"male",2009,"Brussels","Emanuel",8
"male",2009,"Brussels","Fadi",8
"male",2009,"Brussels","Idriss",8
"male",2009,"Brussels","Issa",8
"male",2009,"Brussels","Ivan",8
"male",2009,"Brussels","Jack",8
"male",2009,"Brussels","Kenan",8
"male",2009,"Brussels","Marco",8
"male",2009,"Brussels","Mathys",8
"male",2009,"Brussels","Moussa",8
"male",2009,"Brussels","Moustapha",8
"male",2009,"Brussels","Muhammad",8
"male",2009,"Brussels","Rafael",8
"male",2009,"Brussels","Sasha",8
"male",2009,"Brussels","Soufian",8
"male",2009,"Brussels","Souleymane",8
"male",2009,"Brussels","Yann",8
"male",2009,"Brussels","Zakariya",8
"male",2009,"Brussels","Zayd",8
"male",2009,"Brussels","Achille",7
"male",2009,"Brussels","Adnan",7
"male",2009,"Brussels","Adrian",7
"male",2009,"Brussels","Anass",7
"male",2009,"Brussels","Anouar",7
"male",2009,"Brussels","Batuhan",7
"male",2009,"Brussels","Christopher",7
"male",2009,"Brussels","Darius",7
"male",2009,"Brussels","Efe",7
"male",2009,"Brussels","Eliot",7
"male",2009,"Brussels","Elliott",7
"male",2009,"Brussels","Eric",7
"male",2009,"Brussels","Faris",7
"male",2009,"Brussels","Gaël",7
"male",2009,"Brussels","Gilles",7
"male",2009,"Brussels","Houssam",7
"male",2009,"Brussels","Ismail",7
"male",2009,"Brussels","Jad",7
"male",2009,"Brussels","Joseph",7
"male",2009,"Brussels","Julian",7
"male",2009,"Brussels","Loan",7
"male",2009,"Brussels","Marius",7
"male",2009,"Brussels","Matéo",7
"male",2009,"Brussels","Matthieu",7
"male",2009,"Brussels","Maxim",7
"male",2009,"Brussels","Mikail",7
"male",2009,"Brussels","Nabil",7
"male",2009,"Brussels","Otman",7
"male",2009,"Brussels","Oussama",7
"male",2009,"Brussels","Raphael",7
"male",2009,"Brussels","Riyad",7
"male",2009,"Brussels","Safwane",7
"male",2009,"Brussels","Téo",7
"male",2009,"Brussels","Vadim",7
"male",2009,"Brussels","Vincent",7
"male",2009,"Brussels","Wael",7
"male",2009,"Brussels","Abdelkader",6
"male",2009,"Brussels","Abdoulaye",6
"male",2009,"Brussels","Ahmad",6
"male",2009,"Brussels","Arno",6
"male",2009,"Brussels","Augustin",6
"male",2009,"Brussels","Baptiste",6
"male",2009,"Brussels","Baran",6
"male",2009,"Brussels","Bradley",6
"male",2009,"Brussels","Brandon",6
"male",2009,"Brussels","Brayan",6
"male",2009,"Brussels","Dalil",6
"male",2009,"Brussels","Edgar",6
"male",2009,"Brussels","Eduard",6
"male",2009,"Brussels","Emil",6
"male",2009,"Brussels","Emre",6
"male",2009,"Brussels","Evan",6
"male",2009,"Brussels","Francesco",6
"male",2009,"Brussels","Grégory",6
"male",2009,"Brussels","Haron",6
"male",2009,"Brussels","Houdayfa",6
"male",2009,"Brussels","Ian",6
"male",2009,"Brussels","Ishaq",6
"male",2009,"Brussels","Jan",6
"male",2009,"Brussels","Kacper",6
"male",2009,"Brussels","Kilian",6
"male",2009,"Brussels","Kylian",6
"male",2009,"Brussels","Léopold",6
"male",2009,"Brussels","Matthew",6
"male",2009,"Brussels","Maximilian",6
"male",2009,"Brussels","Mounir",6
"male",2009,"Brussels","Nawfal",6
"male",2009,"Brussels","Nelson",6
"male",2009,"Brussels","Oskar",6
"male",2009,"Brussels","Owen",6
"male",2009,"Brussels","Patrick",6
"male",2009,"Brussels","Prince",6
"male",2009,"Brussels","Rodrigo",6
"male",2009,"Brussels","Safouane",6
"male",2009,"Brussels","Santiago",6
"male",2009,"Brussels","Solal",6
"male",2009,"Brussels","Szymon",6
"male",2009,"Brussels","Theo",6
"male",2009,"Brussels","Timur",6
"male",2009,"Brussels","Tyron",6
"male",2009,"Brussels","Ulysse",6
"male",2009,"Brussels","Viktor",6
"male",2009,"Brussels","Waïl",6
"male",2009,"Brussels","Yasin",6
"male",2009,"Brussels","Ziad",6
"male",2009,"Brussels","Abderrahman",5
"male",2009,"Brussels","Abderrahmane",5
"male",2009,"Brussels","Abdoul",5
"male",2009,"Brussels","Aidan",5
"male",2009,"Brussels","Amadou",5
"male",2009,"Brussels","Andrea",5
"male",2009,"Brussels","Andrei",5
"male",2009,"Brussels","Antoni",5
"male",2009,"Brussels","Anwar",5
"male",2009,"Brussels","Arian",5
"male",2009,"Brussels","Arnaud",5
"male",2009,"Brussels","Aurélien",5
"male",2009,"Brussels","Brieuc",5
"male",2009,"Brussels","Chadi",5
"male",2009,"Brussels","Constantin",5
"male",2009,"Brussels","Damian",5
"male",2009,"Brussels","Damien",5
"male",2009,"Brussels","Elisei",5
"male",2009,"Brussels","Eren",5
"male",2009,"Brussels","Furkan",5
"male",2009,"Brussels","Hadrien",5
"male",2009,"Brussels","Harold",5
"male",2009,"Brussels","Ibrahima",5
"male",2009,"Brussels","Igor",5
"male",2009,"Brussels","Ismael",5
"male",2009,"Brussels","Ismaïl",5
"male",2009,"Brussels","Jérémy",5
"male",2009,"Brussels","Joan",5
"male",2009,"Brussels","Johan",5
"male",2009,"Brussels","Kadir",5
"male",2009,"Brussels","Kamil",5
"male",2009,"Brussels","Karam",5
"male",2009,"Brussels","Kenzo",5
"male",2009,"Brussels","Kerem",5
"male",2009,"Brussels","Kerim",5
"male",2009,"Brussels","Kyle",5
"male",2009,"Brussels","Lenny",5
"male",2009,"Brussels","Leon",5
"male",2009,"Brussels","Leonard",5
"male",2009,"Brussels","Léonard",5
"male",2009,"Brussels","Louka",5
"male",2009,"Brussels","Mahdi",5
"male",2009,"Brussels","Malik",5
"male",2009,"Brussels","Manuel",5
"male",2009,"Brussels","Matei",5
"male",2009,"Brussels","Mateusz",5
"male",2009,"Brussels","Matheo",5
"male",2009,"Brussels","Melvin",5
"male",2009,"Brussels","Michael",5
"male",2009,"Brussels","Moïse",5
"male",2009,"Brussels","Mouad",5
"male",2009,"Brussels","Nathanaël",5
"male",2009,"Brussels","Nino",5
"male",2009,"Brussels","Noham",5
"male",2009,"Brussels","Ralph",5
"male",2009,"Brussels","Rami",5
"male",2009,"Brussels","Ruben",5
"male",2009,"Brussels","Ryad",5
"male",2009,"Brussels","Saïfeddine",5
"male",2009,"Brussels","Salih",5
"male",2009,"Brussels","Salman",5
"male",2009,"Brussels","Selim",5
